,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t75,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,623.3721384762376,-6.125830316837393,-7282.379286526064,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2079.9297686044947,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-623.3721384762376,-6.125830316837393,-992.3374316130885
t76,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,622.3580201031573,-6.115864653165189,-7288.5238900585,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2081.977951537635,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-622.3580201031573,-6.115864653165189,-993.3615156498408
t77,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,590.9203505376707,-5.806929079326874,-7523.042924879829,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2148.5438968647113,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-590.9203505376707,-5.806929079326874,-1025.1081207891657
t78,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,488.49439485656944,-4.8003970484343,-8281.901461135743,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2364.6271963110676,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-488.49439485656944,-4.8003970484343,-1128.5406085011596
t79,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,293.78366722516927,-2.8869896233711954,-9718.714587137161,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2775.2878744058003,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-293.78366722516927,-2.8869896233711954,-1325.1647435576228
t80,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,185.27300130558677,-1.8206636104454013,-10520.58534812013,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3004.6843629175714,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-185.27300130558677,-1.8206636104454013,-1434.741735490131
t81,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,245.59966005394517,-2.413489070976125,-10587.151886388194,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3023.1180093158387,69.1121565029085,0.0,-0.0,0.0,-0.0,0.0,0.0,-245.59966005394517,-2.413489070976125,-1442.9344077841504
t82,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,286.6725872634748,-2.817109584585241,-10646.54972053508,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3040.5275642475353,119.80546055681877,0.0,-0.0,0.0,-0.0,0.0,0.0,-286.6725872634748,-2.817109584585241,-1452.151164114922
t83,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,297.9000680962567,-2.927441179826705,-10694.682448205833,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3053.8407533129507,137.28777720535658,0.0,-0.0,0.0,-0.0,0.0,0.0,-297.9000680962567,-2.927441179826705,-1458.2956683354364
t84,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,308.06927659029526,-3.0273732137531724,-10667.03173230987,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3046.6721130469577,143.46058158631192,0.0,-0.0,0.0,-0.0,0.0,0.0,-308.06927659029526,-3.0273732137531724,-1454.1993321884268
t85,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,316.6993134196112,-3.112179925477043,-10560.525271080967,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3015.9493690498452,137.83824861281818,0.0,-0.0,0.0,-0.0,0.0,0.0,-316.6993134196112,-3.112179925477043,-1439.862155673893
t86,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,325.22600242718977,-3.1959710460628084,-10503.175638111561,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2999.563905584719,138.25605644696324,0.0,-0.0,0.0,-0.0,0.0,0.0,-325.22600242718977,-3.1959710460628084,-1431.6694833798738
t87,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,340.20512188074736,-3.34316970703028,-10382.33176864031,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2964.7447957213253,138.021114010202,0.0,-0.0,0.0,-0.0,0.0,0.0,-340.20512188074736,-3.34316970703028,-1416.3082228285878
t88,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,321.2364539258379,-3.1567660581404833,-10365.946159220477,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2960.6484298550436,115.7937902961452,0.0,-0.0,0.0,-0.0,0.0,0.0,-321.2364539258379,-3.1567660581404833,-1413.2359707183302
t89,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,205.801356816234,-2.022394189629335,-10832.936027685657,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3093.7803205091964,62.71753159668025,0.0,-0.0,0.0,-0.0,0.0,0.0,-205.801356816234,-2.022394189629335,-1476.72918099698
t90,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,5.774049270389714,-0.05674114046535053,-11851.916113481388,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3385.646388481762,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-5.774049270389714,-0.05674114046535053,-1616.0046099953083
t91,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3.419569770190582,-0.03360385053457343,-11920.530852926928,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3405.1041263466,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,3.419569770190582,-0.03360385053457343,-1625.22136632608
t92,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,33.15524534351429,-0.325814059614446,-11649.14419691098,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3327.273174887249,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-33.15524534351429,-0.325814059614446,-1588.354341002993
t93,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,90.95999260912735,-0.8938568889304598,-11222.094251406637,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3205.4062903653703,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-90.95999260912735,-0.8938568889304598,-1529.9815509081056
t94,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,194.4000666633088,-1.9103545834952356,-10457.091111618287,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2986.2507165193033,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-194.4000666633088,-1.9103545834952356,-1425.5249791593592
t95,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,328.26369190989647,-3.225822188226121,-9465.761741718521,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2702.577380279301,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-328.26369190989647,-3.225822188226121,-1290.345886308041
t96,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,446.9155415602808,-4.39180483787395,-8587.083436580093,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2451.674970969552,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-446.9155415602808,-4.39180483787395,-1170.5280540080084
t97,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,523.9885379143769,-5.149195276961431,-8013.587106886014,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2288.844427784857,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-523.9885379143769,-5.149195276961431,-1092.697667214825
t98,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,563.539154464505,-5.537856160177374,-7720.694338506538,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2204.868927526084,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-563.539154464505,-5.537856160177374,-1052.758389781481
t99,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,581.793285179949,-5.717238106277042,-7582.440759026716,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2164.929360329838,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-581.793285179949,-5.717238106277042,-1034.3248771199374
t100,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,582.8074035530291,-5.727203769949244,-7576.2961554942785,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2163.905268863268,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-582.8074035530291,-5.727203769949244,-1033.300793083185
t101,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,551.3697339875425,-5.41826819611093,-7815.935693259305,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2232.5193971234853,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-551.3697339875425,-5.41826819611093,-1065.0473982225099
t102,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,453.0002517987621,-4.451598819907173,-8544.071211853037,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2440.4099648372776,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-453.0002517987621,-4.451598819907173,-1164.3835497874938
t103,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,259.303642540442,-2.5481570585162694,-9971.6674325558,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2846.9742770657285,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-259.303642540442,-2.5481570585162694,-1359.983600807205
t104,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,156.87768685934088,-1.541625027623698,-10734.62237116667,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3066.129850911796,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-156.87768685934088,-1.541625027623698,-1463.4160885191986
t105,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,224.08144295477683,-2.2020311976862055,-10785.827400603643,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3080.4671314437815,75.03275052276528,0.0,-0.0,0.0,-0.0,0.0,0.0,-224.08144295477683,-2.2020311976862055,-1470.5846767764654
t106,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,278.58421173801884,-2.737625737057313,-10753.056181763981,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3071.250308244648,125.97477769836854,0.0,-0.0,0.0,-0.0,0.0,0.0,-278.58421173801884,-2.737625737057313,-1466.4883406294557
t107,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,293.5794200822273,-2.8849825023224107,-10726.429566456756,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3063.0575765120843,137.02100666083268,0.0,-0.0,0.0,-0.0,0.0,0.0,-293.5794200822273,-2.8849825023224107,-1462.392004482446
t108,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,315.1936970770135,-3.097384348857985,-10655.766625833734,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3043.599838647246,148.6068451346302,0.0,-0.0,0.0,-0.0,0.0,0.0,-315.1936970770135,-3.097384348857985,-1452.151164114922
t109,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,313.3886900905034,-3.079646683284587,-10570.766276968361,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3019.021643449557,135.51917607827062,0.0,-0.0,0.0,-0.0,0.0,0.0,-313.3886900905034,-3.079646683284587,-1440.8862397106457
t110,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,311.48737529134496,-3.060962608203837,-10562.573472258448,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3015.9493690498452,132.57509316727862,0.0,-0.0,0.0,-0.0,0.0,0.0,-311.48737529134496,-3.060962608203837,-1439.862155673893
t111,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,305.4910646959648,-3.002037322700796,-10532.874555185004,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3007.756637317282,122.42352113938557,0.0,-0.0,0.0,-0.0,0.0,0.0,-305.4910646959648,-3.002037322700796,-1435.7658195268834
t112,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,269.50459121193916,-2.648401000738498,-10613.778501695419,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3031.3107410484017,97.34833573767447,0.0,-0.0,0.0,-0.0,0.0,0.0,-269.50459121193916,-2.648401000738498,-1447.03074393116
t113,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,135.86417784843596,-1.3351268821069748,-11129.925198420091,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3178.7799122345405,33.05644679145618,0.0,-0.0,0.0,-0.0,0.0,0.0,-135.86417784843596,-1.3351268821069748,-1517.6925424670767
t114,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-6.522312293910197,-0.06409426395536516,-11941.012864701717,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3410.224583679452,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,6.522312293910197,-0.06409426395536516,-1628.2936184363373
t115,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.3510747544053896,-0.013276908254322012,-11910.289847039534,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3401.007760480318,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.3510747544053896,-0.013276908254322012,-1623.173198252575
t116,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35.18348208971589,-0.34574538695925816,-11634.806788668628,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3323.176809020967,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-35.18348208971589,-0.34574538695925816,-1586.3061729294882
t117,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,97.04470284760869,-0.9536508709636827,-11173.961523735885,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3191.069009833385,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-97.04470284760869,-0.9536508709636827,-1523.837046687591
t118,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,197.4424217825489,-1.9402515745118414,-10436.6090998435,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2980.106167719882,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-197.4424217825489,-1.9402515745118414,-1422.4527270491021
t119,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,328.2636919098965,-3.2258221882261235,-9466.78584230726,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2703.6014717458715,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-328.2636919098965,-3.2258221882261235,-1290.345886308041
t120,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,444.8873048141207,-4.371873510529547,-8598.348543056227,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2455.7713368358336,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-444.8873048141207,-4.371873510529547,-1172.5762220815132
t121,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,525.0026562874328,-5.159160940633395,-8010.5148051197975,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2287.820336318287,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-525.0026562874328,-5.159160940633395,-1091.6735831780727
t122,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,570.6379830760904,-5.607615805883036,-7674.609812013264,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2191.5557384606686,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-570.6379830760904,-5.607615805883036,-1045.589801524214
t123,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,590.9203505376711,-5.806929079326877,-7519.9706231136115,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2147.5198053981417,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-590.9203505376711,-5.806929079326877,-1025.1081207891657
t124,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,598.0191791492322,-5.876688725032301,-7464.669191321682,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2132.158433399585,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-598.0191791492322,-5.876688725032301,-1017.939532531899
t125,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,571.6521014491467,-5.617581469555003,-7662.3206049483915,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2188.4834640609574,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-571.6521014491467,-5.617581469555003,-1044.5657174874616
t126,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,480.3814478719277,-4.720671739056671,-8338.226993516413,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2381.0126597761937,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-480.3814478719277,-4.720671739056671,-1136.7332807951789
t127,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,307.9813244482923,-3.0265089147820476,-9614.256327085739,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2745.5892218752583,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-307.9813244482923,-3.0265089147820476,-1310.8275670430892
t128,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,191.35771154406788,-1.8804575924786218,-10479.621324570555,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2992.395265318726,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-191.35771154406788,-1.8804575924786218,-1428.5972312696167
t129,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,154.8494501131803,-1.521693700279289,-10746.911578231546,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3069.2021253115067,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-154.8494501131803,-1.521693700279289,-1465.4642565927036
t130,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,131.52472753233567,-1.2924834358186066,-10922.032778905987,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3119.382607173456,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-131.52472753233567,-1.2924834358186066,-1489.018189438009
t131,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,127.57076760137531,-1.2536281740549937,-11039.80434661102,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3153.17762557028,11.36844535856225,0.0,-0.0,0.0,-0.0,0.0,0.0,-127.57076760137531,-1.2536281740549937,-1504.3794499892954
t132,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,135.26889305307992,-1.329277063962297,-11077.69606839438,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3163.418540235984,24.262639883959817,0.0,-0.0,0.0,-0.0,0.0,0.0,-135.26889305307992,-1.329277063962297,-1509.4998701730574
t133,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,148.7792624509686,-1.4620424304920916,-11001.912624827663,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3141.9126194380055,27.664934280830465,0.0,-0.0,0.0,-0.0,0.0,0.0,-148.7792624509686,-1.4620424304920916,-1499.2590298055331
t134,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,175.74015008123243,-1.7269850107267897,-10913.839974196071,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3117.334424240316,43.6258400870284,0.0,-0.0,0.0,-0.0,0.0,0.0,-175.74015008123243,-1.7269850107267897,-1487.9941054012565
t135,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,188.39911251256447,-1.851383666128865,-10769.441791183812,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3075.346674110929,36.95160447549056,0.0,-0.0,0.0,-0.0,0.0,0.0,-188.39911251256447,-1.851383666128865,-1468.5365087029606
t136,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,172.17725655828994,-1.691972728638189,-10720.28496292432,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3062.0334850455138,13.401749326458399,0.0,-0.0,0.0,-0.0,0.0,0.0,-172.17725655828994,-1.691972728638189,-1461.367920445694
t137,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,114.35606725359926,-1.123768324661975,-11047.997151320937,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3155.225808503421,0.07205323489793841,0.0,-0.0,0.0,-0.0,0.0,0.0,-114.35606725359926,-1.123768324661975,-1506.4276180628
t138,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,49.38113931283894,-0.4852646783701108,-11525.228025673508,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3291.4299735572845,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-49.38113931283894,-0.4852646783701108,-1571.9689964149543
t139,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,72.70586189368356,-0.7144749428307934,-11355.227327942765,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3243.2976746284753,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-72.70586189368356,-0.7144749428307934,-1548.415063569649
t140,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,124.42589892077405,-1.222723790113179,-10973.237808342958,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3133.719887705442,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-124.42589892077405,-1.222723790113179,-1496.186777695276
t141,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,180.20240944018573,-1.7708352920843828,-10560.525271080967,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3015.9493690498452,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-180.20240944018573,-1.7708352920843828,-1439.862155673893
t142,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,255.24716904812107,-2.508294403827453,-10002.390450217981,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2857.2151917314327,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-255.24716904812107,-2.508294403827453,-1364.0799369542146
t143,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,356.65900635614236,-3.5048607710478246,-9258.893422793157,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2644.204166684788,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-356.65900635614236,-3.5048607710478246,-1261.6715332789731
t144,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,458.0708436641634,-4.501427138268194,-8505.155389480939,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2429.144958705003,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-458.0708436641634,-4.501427138268194,-1159.2631296037316
t145,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,540.2144318836604,-5.30864589571669,-7898.887840947199,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2256.0735008546044,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-540.2144318836604,-5.30864589571669,-1076.3123226267862
t146,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,588.8921137915106,-5.78699775198247,-7533.283930767223,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2151.616171264423,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-588.8921137915106,-5.78699775198247,-1027.1562888626704
t147,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,614.2450731185156,-6.036139343787559,-7346.897623616648,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2097.3393235361914,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-614.2450731185156,-6.036139343787559,-1001.5541879438603
t148,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,623.3721384762376,-6.125830316837393,-7277.258783582367,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2077.8815856713536,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-623.3721384762376,-6.125830316837393,-992.3374316130885
t149,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,614.2450731185156,-6.036139343787559,-7342.8012212616895,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2097.3393235361914,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-614.2450731185156,-6.036139343787559,-1001.5541879438603
t150,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,572.6662198222272,-5.62754713322721,-7650.0313978835175,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2185.411189661246,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-572.6662198222272,-5.62754713322721,-1043.541633450709
t151,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,501.6779337066124,-4.92995067617295,-8181.53960343928,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2336.9767267136667,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-501.6779337066124,-4.92995067617295,-1115.227516023378
t152,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,424.60493735251623,-4.17256023708547,-8748.891329600923,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2497.7590869652204,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-424.60493735251623,-4.17256023708547,-1193.0579028165616
t153,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,427.03598666960096,-4.196449972749188,-9349.014274602227,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2669.8064533490483,84.38166199294146,0.0,-0.0,0.0,-0.0,0.0,0.0,-427.03598666960096,-4.196449972749188,-1274.9846257567547
t154,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,411.66686548549427,-4.045418794610742,-9733.051995379512,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2780.408331738652,121.08979550506932,0.0,-0.0,0.0,-0.0,0.0,0.0,-411.66686548549427,-4.045418794610742,-1327.2129116311278
t155,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,414.5652017863235,-4.073900523716264,-9904.076793698996,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2828.5406306674613,146.546462343557,0.0,-0.0,0.0,-0.0,0.0,0.0,-414.5652017863235,-4.073900523716264,-1349.7427604396808
