Segment,1,2,3,4,Total
t5558,81959.25690226488,0.0,0.0,0.0,81959.25690226488
t5559,82417.25690226488,0.0,0.0,0.0,82417.25690226488
t5560,81796.25690226488,0.0,0.0,0.0,81796.25690226488
t5561,80381.25690226488,0.0,0.0,0.0,80381.25690226488
t5562,78990.25690226488,0.0,0.0,0.0,78990.25690226488
t5563,77241.25690226488,0.0,0.0,0.0,77241.25690226488
t5564,73303.25690226488,0.0,0.0,0.0,73303.25690226488
t5565,67223.61251110488,0.0,0.0,0.0,67223.61251110488
t5566,59120.256902264875,0.0,0.0,0.0,59120.256902264875
t5567,47001.256902264875,0.0,0.0,0.0,47001.256902264875
t5568,36382.256902264875,0.0,0.0,0.0,36382.256902264875
t5569,28489.256902264875,0.0,0.0,0.0,28489.256902264875
t5570,23807.256902264875,0.0,0.0,0.0,23807.256902264875
t5571,22670.256902264875,0.0,0.0,0.0,22670.256902264875
t5572,25200.256902264875,0.0,0.0,0.0,25200.256902264875
t5573,30095.256902264875,0.0,0.0,0.0,30095.256902264875
t5574,36266.256902264875,0.0,0.0,0.0,36266.256902264875
t5575,44251.256902264875,0.0,0.0,0.0,44251.256902264875
t5576,54038.256902264875,0.0,0.0,0.0,54038.256902264875
t5577,64716.256902264875,0.0,0.0,0.0,64716.256902264875
t5578,72737.25690226488,0.0,0.0,0.0,72737.25690226488
t5579,76103.25690226488,0.0,0.0,0.0,76103.25690226488
t5580,78652.25690226488,0.0,0.0,0.0,78652.25690226488
t5581,80238.25690226488,0.0,0.0,0.0,80238.25690226488
t5582,81248.25690226488,0.0,0.0,0.0,81248.25690226488
t5583,81567.25690226488,0.0,0.0,0.0,81567.25690226488
t5584,80786.25690226488,0.0,0.0,0.0,80786.25690226488
t5585,79217.25690226488,0.0,0.0,0.0,79217.25690226488
t5586,78000.25690226488,0.0,0.0,0.0,78000.25690226488
t5587,76399.25690226488,0.0,0.0,0.0,76399.25690226488
t5588,72583.25690226488,0.0,0.0,0.0,72583.25690226488
t5589,67260.25690226488,0.0,0.0,0.0,67260.25690226488
t5590,58416.256902264875,0.0,0.0,0.0,58416.256902264875
t5591,46409.256902264875,0.0,0.0,0.0,46409.256902264875
t5592,36031.256902264875,0.0,0.0,0.0,36031.256902264875
t5593,28601.256902264875,0.0,0.0,0.0,28601.256902264875
t5594,24054.316902264876,0.0,0.0,0.0,24054.316902264876
t5595,25147.256902264875,0.0,0.0,0.0,25147.256902264875
t5596,28309.256902264875,0.0,0.0,0.0,28309.256902264875
t5597,30821.256902264875,0.0,0.0,0.0,30821.256902264875
t5598,36766.256902264875,0.0,0.0,0.0,36766.256902264875
t5599,46110.256902264875,0.0,0.0,0.0,46110.256902264875
t5600,56893.256902264875,0.0,0.0,0.0,56893.256902264875
t5601,66933.25690226488,0.0,0.0,0.0,66933.25690226488
t5602,73588.25690226488,0.0,0.0,0.0,73588.25690226488
t5603,77000.25690226488,0.0,0.0,0.0,77000.25690226488
t5604,79665.25690226488,0.0,0.0,0.0,79665.25690226488
t5605,81793.82553229688,0.0,0.0,0.0,81793.82553229688
t5606,82965.82553229688,0.0,0.0,0.0,82965.82553229688
t5607,83487.82553229688,0.0,0.0,0.0,83487.82553229688
t5608,82689.82553229688,0.0,0.0,0.0,82689.82553229688
t5609,80740.25690226488,0.0,0.0,0.0,80740.25690226488
t5610,79434.82553229688,0.0,0.0,0.0,79434.82553229688
t5611,77312.25690226488,0.0,0.0,0.0,77312.25690226488
t5612,73634.82553229688,0.0,0.0,0.0,73634.82553229688
t5613,67556.18114113688,0.0,0.0,0.0,67556.18114113688
t5614,59244.31690226487,0.0,0.0,0.0,59244.31690226487
t5615,50614.256902264875,0.0,0.0,0.0,50614.256902264875
t5616,42142.825532296876,0.0,0.0,0.0,42142.825532296876
t5617,34024.256902264875,0.0,0.0,0.0,34024.256902264875
t5618,27615.256902264875,0.0,0.0,0.0,27615.256902264875
t5619,25170.256902264875,0.0,0.0,0.0,25170.256902264875
t5620,26966.256902264875,0.0,0.0,0.0,26966.256902264875
t5621,31873.825532296876,0.0,0.0,0.0,31873.825532296876
t5622,37020.256902264875,0.0,0.0,0.0,37020.256902264875
t5623,45437.825532296876,0.0,0.0,0.0,45437.825532296876
t5624,55487.256902264875,0.0,0.0,0.0,55487.256902264875
t5625,66580.18114113687,0.0,0.0,0.0,66580.18114113687
t5626,75695.25690226488,0.0,0.0,0.0,75695.25690226488
t5627,79487.25690226488,0.0,0.0,0.0,79487.25690226488
t5628,82880.82553229688,0.0,0.0,0.0,82880.82553229688
t5629,85091.82553229688,0.0,0.0,0.0,85091.82553229688
t5630,86294.25690226488,0.0,0.0,0.0,86294.25690226488
t5631,87143.82553229688,0.0,0.0,0.0,87143.82553229688
t5632,86299.82553229688,0.0,0.0,0.0,86299.82553229688
t5633,83982.25690226488,0.0,0.0,0.0,83982.25690226488
t5634,82289.25690226488,0.0,0.0,0.0,82289.25690226488
t5635,80313.25690226488,0.0,0.0,0.0,80313.25690226488
t5636,76415.82553229688,0.0,0.0,0.0,76415.82553229688
t5637,70545.25690226488,0.0,0.0,0.0,70545.25690226488
t5638,61837.825532296876,0.0,0.0,0.0,61837.825532296876
t5639,48612.256902264875,0.0,0.0,0.0,48612.256902264875
t5640,37524.825532296876,0.0,0.0,0.0,37524.825532296876
t5641,28864.256902264875,0.0,0.0,0.0,28864.256902264875
t5642,24148.825532296876,0.0,0.0,0.0,24148.825532296876
t5643,22929.825532296876,0.0,0.0,0.0,22929.825532296876
t5644,25228.256902264875,0.0,0.0,0.0,25228.256902264875
t5645,30276.256902264875,0.0,0.0,0.0,30276.256902264875
t5646,37084.825532296876,0.0,0.0,0.0,37084.825532296876
t5647,45559.256902264875,0.0,0.0,0.0,45559.256902264875
t5648,56660.256902264875,0.0,0.0,0.0,56660.256902264875
t5649,68778.82553229688,0.0,0.0,0.0,68778.82553229688
t5650,77078.47298584088,0.0,0.0,0.0,77078.47298584088
t5651,80733.57949172088,0.0,0.0,0.0,80733.57949172088
t5652,83503.67599262488,0.0,0.0,0.0,83503.67599262488
t5653,85650.82553229688,0.0,0.0,0.0,85650.82553229688
t5654,86517.87538140889,0.0,0.0,0.0,86517.87538140889
t5655,86975.82553229688,0.0,0.0,0.0,86975.82553229688
t5656,84712.49686188888,0.0,0.0,0.0,84712.49686188888
t5657,82193.82005956088,0.0,0.0,0.0,82193.82005956088
t5658,79646.94553229687,0.0,0.0,0.0,79646.94553229687
t5659,77907.44213403287,0.0,0.0,0.0,77907.44213403287
t5660,74831.48375105688,0.0,0.0,0.0,74831.48375105688
t5661,70318.82553229688,0.0,0.0,0.0,70318.82553229688
t5662,61442.689236304876,0.0,0.0,0.0,61442.689236304876
t5663,48887.80684596088,0.0,0.0,0.0,48887.80684596088
t5664,38137.825532296876,0.0,0.0,0.0,38137.825532296876
t5665,29827.825532296876,0.0,0.0,0.0,29827.825532296876
t5666,24190.108455304875,0.0,0.0,0.0,24190.108455304875
t5667,21874.211931176877,0.0,0.0,0.0,21874.211931176877
t5668,22659.825532296876,0.0,0.0,0.0,22659.825532296876
t5669,25337.825532296876,0.0,0.0,0.0,25337.825532296876
t5670,30794.514152632873,0.0,0.0,0.0,30794.514152632873
t5671,39689.62067727288,0.0,0.0,0.0,39689.62067727288
t5672,50792.719892480876,0.0,0.0,0.0,50792.719892480876
t5673,63010.825532296876,0.0,0.0,0.0,63010.825532296876
t5674,71593.82553229688,0.0,0.0,0.0,71593.82553229688
t5675,74333.02391060888,0.0,0.0,0.0,74333.02391060888
t5676,75691.70692302089,0.0,0.0,0.0,75691.70692302089
t5677,77576.24354464888,0.0,0.0,0.0,77576.24354464888
t5678,78886.82553229688,0.0,0.0,0.0,78886.82553229688
t5679,78848.44588625687,0.0,0.0,0.0,78848.44588625687
t5680,78507.82553229688,0.0,0.0,0.0,78507.82553229688
t5681,77026.82553229688,0.0,0.0,0.0,77026.82553229688
t5682,75716.82553229688,0.0,0.0,0.0,75716.82553229688
t5683,74331.82553229688,0.0,0.0,0.0,74331.82553229688
t5684,71077.82553229688,0.0,0.0,0.0,71077.82553229688
t5685,66932.82553229688,0.0,0.0,0.0,66932.82553229688
t5686,58752.15895546488,0.0,0.0,0.0,58752.15895546488
t5687,46902.825532296876,0.0,0.0,0.0,46902.825532296876
t5688,36070.825532296876,0.0,0.0,0.0,36070.825532296876
t5689,27720.459371136876,0.0,0.0,0.0,27720.459371136876
t5690,22799.825532296876,0.0,0.0,0.0,22799.825532296876
t5691,18859.779686116875,884.9200000000001,530.952,66.369,18859.779686116875
t5692,18275.701532296876,886.08,531.648,66.456,18275.701532296876
t5693,21177.641532296875,978.24,586.944,0.0,21177.641532296875
t5694,28129.825532296876,0.0,0.0,0.0,28129.825532296876
t5695,34107.18066998488,1548.6000000000001,929.16,116.145,34107.18066998488
t5696,44609.28603025687,1992.44,1195.464,0.0,44609.28603025687
t5697,57193.33133800888,2466.96,0.0,0.0,57193.33133800888
t5698,63747.877453344874,2810.32,1686.192,0.0,63747.877453344874
t5699,68684.86582541688,2955.0,0.0,221.625,68684.86582541688
t5700,71246.85713709687,3062.08,0.0,229.656,71246.85713709687
t5701,71509.59853229688,3139.2400000000002,1883.544,235.443,71509.59853229688
t5702,77975.80009312888,0.0,0.0,0.0,77975.80009312888
t5703,78879.90140463288,0.0,0.0,0.0,78879.90140463288
t5704,73536.69331480889,3239.0,1943.4,242.925,73536.69331480889
t5705,72639.24666455286,3200.52,1920.3120000000001,240.03900000000002,72639.24666455286
t5706,77230.21920171288,0.0,0.0,0.0,77230.21920171288
t5707,71210.58553229689,3116.4,1869.8400000000001,0.0,71210.58553229689
t5708,67609.65853229687,2972.04,1783.224,222.903,67609.65853229687
t5709,67493.52988124888,0.0,0.0,0.0,67493.52988124888
t5710,55115.216190800886,2449.2000000000003,1469.52,183.69,55115.216190800886
t5711,44826.18006688888,1957.72,0.0,146.829,44826.18006688888
t5712,36623.825532296876,0.0,0.0,0.0,36623.825532296876
t5713,27988.437458352877,0.0,739.992,92.499,27988.437458352877
t5714,24410.030075912873,0.0,0.0,0.0,24410.030075912873
t5715,21878.529568584872,1024.24,614.544,76.818,21878.529568584872
t5716,26612.235817368874,0.0,0.0,0.0,26612.235817368874
t5717,32206.759532296877,0.0,0.0,102.066,32206.759532296877
t5718,38434.45753537688,0.0,0.0,0.0,38434.45753537688
t5719,46913.55593640088,0.0,0.0,0.0,46913.55593640088
t5720,56282.06274352087,0.0,1437.864,179.733,56282.06274352087
t5721,69477.75604664088,0.0,0.0,0.0,69477.75604664088
t5722,76075.25653229687,0.0,1918.728,239.841,76075.25653229687
t5723,79314.24646524889,0.0,2005.968,250.746,79314.24646524889
t5724,84427.06450928088,0.0,0.0,0.0,84427.06450928088
t5725,86541.26553229688,0.0,0.0,265.56,86541.26553229688
t5726,81950.87059110487,3599.64,2159.784,269.973,81950.87059110487
t5727,83030.28253229689,3633.16,2179.896,272.487,83030.28253229689
t5728,86300.87554322487,0.0,2171.592,0.0,86300.87554322487
t5729,84793.33653229687,0.0,2133.768,266.721,84793.33653229687
t5730,85347.66900257688,0.0,0.0,0.0,85347.66900257688
t5731,77776.28447898486,3409.6800000000003,2045.808,0.0,77776.28447898486
t5732,78478.69927820087,0.0,0.0,242.193,78478.69927820087
t5733,67895.95267617688,2997.04,1798.224,224.778,67895.95267617688
t5734,63543.695756664885,2731.4,0.0,0.0,63543.695756664885
t5735,58941.79008496888,0.0,0.0,183.405,58941.79008496888
t5736,50363.29575648888,0.0,0.0,0.0,50363.29575648888
t5737,37383.825532296876,0.0,0.0,0.0,37383.825532296876
t5738,29156.129246392877,0.0,766.368,0.0,29156.129246392877
t5739,30393.44943710487,0.0,799.248,99.906,30393.44943710487
t5740,38143.232850448876,1715.92,1029.5520000000001,0.0,38143.232850448876
t5741,48374.201260576876,0.0,0.0,151.605,48374.201260576876
t5742,53194.74476290488,2300.16,0.0,0.0,53194.74476290488
t5743,58863.64882676888,2536.36,0.0,0.0,58863.64882676888
t5744,62938.12753229688,2771.76,1663.056,207.882,62938.12753229688
t5745,69011.92153229687,3022.44,1813.464,0.0,69011.92153229687
t5746,79100.32432333688,0.0,0.0,0.0,79100.32432333688
t5747,79128.71191997688,3380.7200000000003,0.0,0.0,79128.71191997688
t5748,80011.79353229687,3492.52,2095.512,0.0,80011.79353229687
t5749,81234.82777132088,3568.84,2141.304,267.663,81234.82777132088
t5750,82980.78553229688,3619.4,2171.64,0.0,82980.78553229688
t5751,88622.12323640088,0.0,0.0,272.709,88622.12323640088
t5752,87578.36701064889,0.0,0.0,269.568,87578.36701064889
t5753,82589.22553229687,3512.6,0.0,0.0,82589.22553229687
t5754,83950.48558792088,0.0,0.0,258.651,83950.48558792088
t5755,76598.45642130487,3359.2400000000002,2015.544,0.0,76598.45642130487
t5756,75502.15953229688,0.0,1904.592,238.074,75502.15953229688
t5757,66734.94855369687,2947.16,1768.296,221.037,66734.94855369687
t5758,63002.825532296876,0.0,0.0,0.0,63002.825532296876
t5759,50800.825532296876,0.0,0.0,0.0,50800.825532296876
t5760,38492.58553229688,1675.24,0.0,0.0,38492.58553229688
t5761,32017.861772872875,0.0,0.0,0.0,32017.861772872875
t5762,26497.977186200875,0.0,703.104,87.888,26497.977186200875
t5763,24112.404172176874,1119.8,671.88,83.985,24112.404172176874
t5764,27249.168801176875,1219.0,0.0,0.0,27249.168801176875
t5765,33205.31590417688,0.0,0.0,105.95400000000001,33205.31590417688
t5766,36567.321059888876,1653.76,992.256,124.032,36567.321059888876
t5767,44355.56653229687,1975.0800000000002,1185.048,148.131,44355.56653229687
t5768,53388.58295178488,2374.92,1424.952,178.119,53388.58295178488
t5769,63977.489532296866,2816.32,1689.7920000000001,211.22400000000002,63977.489532296866
t5770,75878.73005615687,0.0,0.0,0.0,75878.73005615687
t5771,74150.94127095288,3265.04,1959.0240000000001,244.87800000000001,74150.94127095288
t5772,79002.12016705687,3385.92,0.0,253.94400000000002,79002.12016705687
t5773,79374.62160358488,3477.8,2086.68,0.0,79374.62160358488
t5774,80640.27440356887,3543.2400000000002,2125.944,265.743,80640.27440356887
t5775,87640.82553229688,0.0,0.0,0.0,87640.82553229688
t5776,80937.56353229687,3543.44,2126.064,265.758,80937.56353229687
t5777,82626.46553229688,0.0,2080.32,260.04,82626.46553229688
t5778,79774.41853229687,3405.96,0.0,255.447,79774.41853229687
t5779,80984.98453229688,0.0,0.0,248.841,80984.98453229688
t5780,76599.82553229688,0.0,0.0,0.0,76599.82553229688
t5781,70486.78103433688,0.0,0.0,218.13,70486.78103433688
t5782,62053.948532296876,0.0,0.0,191.877,62053.948532296876
t5783,49143.112796528876,0.0,0.0,0.0,49143.112796528876
t5784,38272.825532296876,0.0,0.0,0.0,38272.825532296876
t5785,27721.632088992876,1274.44,764.664,95.583,27721.632088992876
t5786,24555.865532296877,0.0,645.96,0.0,24555.865532296877
t5787,22286.384532296877,1028.92,617.352,77.169,22286.384532296877
t5788,26551.775532296877,0.0,0.0,85.05,26551.775532296877
t5789,29165.476686760874,1332.04,799.224,0.0,29165.476686760874
t5790,37930.825532296876,0.0,0.0,0.0,37930.825532296876
t5791,45007.36653229687,0.0,1152.4080000000001,144.05100000000002,45007.36653229687
t5792,56712.04413351288,0.0,0.0,0.0,56712.04413351288
t5793,68613.82553229688,0.0,0.0,0.0,68613.82553229688
t5794,76522.24743080887,0.0,0.0,0.0,76522.24743080887
t5795,80630.82553229688,0.0,0.0,0.0,80630.82553229688
t5796,79998.68935808889,3416.76,0.0,0.0,79998.68935808889
t5797,82084.31284968888,3514.64,0.0,263.598,82084.31284968888
t5798,80831.47481011288,3580.44,2148.264,268.533,80831.47481011288
t5799,81617.59381687689,3609.12,2165.472,0.0,81617.59381687689
t5800,86946.88553229687,0.0,0.0,0.0,86946.88553229687
t5801,79390.96185409687,3489.56,2093.736,261.717,79390.96185409687
t5802,80495.46553229688,3425.36,0.0,0.0,80495.46553229688
t5803,78578.34553229688,3345.48,0.0,0.0,78578.34553229688
t5804,72151.87649024089,3169.0,1901.4,0.0,72151.87649024089
t5805,70059.36339634488,0.0,1772.016,0.0,70059.36339634488
t5806,63420.478586896876,0.0,0.0,0.0,63420.478586896876
t5807,50658.550532296875,0.0,1291.8,161.475,50658.550532296875
t5808,38709.42405766488,1701.64,0.0,127.623,38709.42405766488
t5809,31481.035826200874,0.0,0.0,100.752,31481.035826200874
t5810,26362.888146104873,0.0,0.0,0.0,26362.888146104873
t5811,24986.777196224877,0.0,0.0,81.21000000000001,24986.777196224877
t5812,25640.080465024876,1185.08,711.048,88.881,25640.080465024876
t5813,31744.746585720877,0.0,832.392,104.049,31744.746585720877
t5814,37545.376237176875,1652.96,0.0,123.97200000000001,37545.376237176875
t5815,48013.90823352088,0.0,0.0,150.498,48013.90823352088
t5816,55319.23551784888,2457.48,1474.488,184.311,55319.23551784888
t5817,71483.61336428887,0.0,0.0,0.0,71483.61336428887
t5818,79164.48735847288,0.0,0.0,244.23000000000002,79164.48735847288
t5819,79885.86553229687,3399.96,0.0,0.0,79885.86553229687
t5820,80110.37830309688,3520.32,2112.192,264.024,80110.37830309688
t5821,82153.75015810489,3607.92,2164.752,270.594,82153.75015810489
t5822,86937.15618141688,0.0,2193.744,274.218,86937.15618141688
t5823,89986.82553229688,0.0,0.0,0.0,89986.82553229688
t5824,82304.27054016887,3614.36,2168.616,271.077,82304.27054016887
t5825,85762.42716451288,0.0,0.0,0.0,85762.42716451288
t5826,83621.52579816087,0.0,0.0,0.0,83621.52579816087
t5827,75521.66430798487,3323.56,1994.136,249.267,75521.66430798487
t5828,71990.09353229689,3159.84,1895.904,236.988,71990.09353229689
t5829,67454.79164793689,2968.16,1780.896,0.0,67454.79164793689
t5830,62658.55953229687,0.0,1587.7920000000001,198.47400000000002,62658.55953229687
t5831,52050.825532296876,0.0,0.0,0.0,52050.825532296876
t5832,39630.457609600875,0.0,1023.696,0.0,39630.457609600875
t5833,31643.211532296875,0.0,822.768,102.846,31643.211532296875
t5834,26777.763682672874,0.0,0.0,86.592,26777.763682672874
t5835,22683.706496248877,1054.84,632.904,0.0,22683.706496248877
t5836,23115.82153229688,1064.48,638.688,79.836,23115.82153229688
t5837,25205.068994184876,1166.32,699.792,87.474,25205.068994184876
t5838,32756.754737888878,0.0,0.0,0.0,32756.754737888878
t5839,42093.825532296876,0.0,0.0,0.0,42093.825532296876
t5840,53632.825532296876,0.0,0.0,0.0,53632.825532296876
t5841,60714.77536479687,2692.64,1615.584,201.948,60714.77536479687
t5842,71629.06485056087,0.0,1816.104,227.013,71629.06485056087
t5843,77264.82553229688,0.0,0.0,0.0,77264.82553229688
t5844,79151.38105978488,0.0,0.0,0.0,79151.38105978488
t5845,74957.19006558489,3299.28,1979.568,247.446,74957.19006558489
t5846,75902.16253229688,3327.56,1996.536,249.567,75902.16253229688
t5847,75890.03353229687,3327.04,1996.224,249.528,75890.03353229687
t5848,74827.81552356888,3293.7200000000003,1976.232,247.029,74827.81552356888
t5849,73512.38501213686,3237.32,1942.392,242.799,73512.38501213686
t5850,77512.99577192088,0.0,0.0,0.0,77512.99577192088
t5851,72295.92026227289,3105.28,0.0,232.89600000000002,72295.92026227289
t5852,72406.82553229688,0.0,0.0,0.0,72406.82553229688
t5853,63514.810408240875,2799.68,1679.808,0.0,63514.810408240875
t5854,60514.30590304088,0.0,0.0,188.1,60514.30590304088
t5855,49659.825532296876,0.0,0.0,0.0,49659.825532296876
t5856,37405.64953229688,1677.1200000000001,1006.272,125.784,37405.64953229688
t5857,35150.825532296876,0.0,0.0,0.0,35150.825532296876
t5858,28787.528532296878,1307.64,784.5840000000001,98.07300000000001,28787.528532296878
t5859,28535.923369232874,0.0,0.0,0.0,28535.923369232874
t5860,29073.959532296874,1319.92,791.952,98.994,29073.959532296874
t5861,36562.652532296874,0.0,0.0,115.173,36562.652532296874
t5862,37234.73596640888,1676.56,1005.936,0.0,37234.73596640888
t5863,44600.15369456088,1997.72,1198.632,149.829,44600.15369456088
t5864,56686.432729496875,0.0,0.0,0.0,56686.432729496875
t5865,63676.825532296876,0.0,0.0,0.0,63676.825532296876
t5866,69240.63494568088,0.0,0.0,0.0,69240.63494568088
t5867,72674.73563917688,0.0,0.0,0.0,72674.73563917688
t5868,75092.87344523288,0.0,0.0,231.963,75092.87344523288
t5869,72505.07353229687,3171.7200000000003,1903.0320000000002,0.0,72505.07353229687
t5870,78413.10658578489,0.0,0.0,241.953,78413.10658578489
t5871,79712.82553229688,0.0,0.0,0.0,79712.82553229688
t5872,73709.74273301689,3245.6800000000003,1947.4080000000001,243.42600000000002,73709.74273301689
t5873,78006.35875472087,0.0,0.0,0.0,78006.35875472087
t5874,73224.66186664888,3144.0,0.0,235.8,73224.66186664888
t5875,69927.73633842489,3073.64,1844.184,0.0,69927.73633842489
t5876,66953.75953229688,2943.92,1766.352,220.794,66953.75953229688
t5877,62563.23078080488,2781.56,1668.936,208.617,62563.23078080488
t5878,60453.86846445688,0.0,0.0,0.0,60453.86846445688
t5879,47649.37668448088,0.0,1224.528,153.066,47649.37668448088
t5880,36728.54305989288,1615.56,0.0,0.0,36728.54305989288
t5881,30353.168641072876,0.0,0.0,0.0,30353.168641072876
t5882,22830.837203552877,1093.44,656.064,82.008,22830.837203552877
t5883,21446.083634224877,1004.96,602.976,75.372,21446.083634224877
t5884,23433.973622352874,0.0,0.0,76.515,23433.973622352874
t5885,24297.396209988874,1108.3600000000001,0.0,0.0,24297.396209988874
t5886,30113.72451977687,0.0,791.976,98.997,30113.72451977687
t5887,40680.800592040876,0.0,0.0,0.0,40680.800592040876
t5888,48493.32928000088,2164.52,1298.712,162.339,48493.32928000088
t5889,61226.79816646488,2634.2000000000003,0.0,0.0,61226.79816646488
t5890,71961.10065020088,0.0,0.0,0.0,71961.10065020088
t5891,75651.19896224888,0.0,0.0,0.0,75651.19896224888
t5892,73390.52653229688,3219.88,1931.928,241.491,73390.52653229688
t5893,78591.80022200888,0.0,1981.608,0.0,78591.80022200888
t5894,81790.40080884089,0.0,0.0,252.108,81790.40080884089
t5895,83030.60909390487,0.0,0.0,0.0,83030.60909390487
t5896,83115.72736444887,0.0,0.0,0.0,83115.72736444887
t5897,82305.82588821687,0.0,0.0,0.0,82305.82588821687
t5898,81486.92863941687,0.0,0.0,0.0,81486.92863941687
t5899,77540.04852301689,0.0,1961.76,245.22,77540.04852301689
t5900,73911.20953229688,0.0,1859.616,0.0,73911.20953229688
t5901,68657.92335148087,0.0,1737.3120000000001,0.0,68657.92335148087
t5902,57849.022940456874,2565.56,1539.336,192.417,57849.022940456874
t5903,46141.843051488875,2063.64,1238.184,154.773,46141.843051488875
t5904,36811.97132763288,1621.92,0.0,121.644,36811.97132763288
t5905,30537.638033272873,0.0,0.0,0.0,30537.638033272873
t5906,26176.825532296876,0.0,0.0,0.0,26176.825532296876
t5907,24604.665532296876,0.0,647.16,0.0,24604.665532296876
t5908,26663.537532296876,1212.68,727.6080000000001,0.0,26663.537532296876
t5909,31918.865488496882,1453.84,872.304,109.038,31918.865488496882
t5910,38496.63447781687,1735.8400000000001,1041.5040000000001,130.18800000000002,38496.63447781687
